Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Brett Tomko",,4,6,,5.102360059091137,32,11,,,,84.66670227050781,,91,52,48,14,26,,,60,6.377950073863922,2.763778365341033,2.3076923076923075,1.4881883505682485,,,,,1.3818891826705164,,0.6673511293634496,,,,-0.061193433440144496,,,,,,,,,259.7335968017578,3.0677183572346545,283.33351135253906,3.3464573882575017,,,,,,,,,,,,,,,,,,,"Brett Tomko","1056",123387
"Jeff Fulchino",,4,5,,4.67716338750021,45,6,,,,84.66670227050781,,90,48,44,9,34,,,67,7.122044249148046,3.614171708522889,1.9705882352941178,0.9566925110795883,,,,,1.4645663132576414,,0.6822262118491921,,,,-0.061193433440144496,,,,,,,,,313.83359680175784,3.706694466486577,338.33351135253906,3.9960634142991975,,,,,,,,,,,,,,,,,,,"Jeff Fulchino","3532",445246
"Anthony Reyes",,4,5,,5.294117647058823,19,16,,,,85,,92,55,50,12,38,,,50,5.294117647058823,4.023529411764706,1.3157894736842106,1.2705882352941176,,,,,1.5294117647058822,,0.6625441696113074,,,,-0.06143432663520798,,,,,,,,,228.19999999999996,2.6847058823529406,255,3,,,,,,,,,,,,,,,,,,,"Anthony Reyes","7105",435039
"Tyson Ross",,4,9,,5.929411764705883,20,19,,,,85,,98,61,56,13,47,,,50,5.294117647058823,4.976470588235294,1.0638297872340425,1.3764705882352941,,,,,1.7058823529411764,,0.6624605678233438,,,,-0.06143432663520798,,,,,,,,,173.3,2.038823529411765,215,2.5294117647058822,,,,,,,,,,,,,,,,,,,"Tyson Ross","7872",475115
"Jensen Lewis",,4,3,,4.11328296619539,63,0,,,,85.33329772949219,,79,42,39,11,36,,,80,8.437503520400801,3.7968765841803602,2.2222222222222223,1.1601567340551102,,,,,1.3476568122862391,,0.7329317269076305,,,,-0.061675219830271466,,,,,,,,,342.7664031982423,4.016795463417069,335.66648864746094,3.9335933050604543,,,,,,,,,,,,,,,,,,,"Jensen Lewis","3384",460029
"Grant Duff",,3,9,,7.066409198335671,40,10,,,,85.33329772949219,,103,73,67,16,68,,,44,4.640626936220441,7.171877992340681,0.6470588235294118,1.6875007040801602,,,,,2.0039070860951904,,0.6594885598923285,,,,-0.061675219830271466,,,,,,,,,50.86640319824221,0.59609091118791,102.66648864746094,1.2031234158196396,,,,,,,,,,,,,,,,,,,"Grant Duff","sa288997",453538
"Tyler Clippard",,5,4,,4.007814172190381,71,0,,,,85.33329772949219,,74,41,38,10,44,,,86,9.070316284430861,4.640626936220441,1.9545454545454546,1.0546879400501001,,,,,1.3828130769545757,,0.7403846153846154,,,,-0.061675219830271466,,,,,,,,,356.06640319824226,4.172654903446695,336.66648864746094,3.9453120599499,,,,,,,,,,,,,,,,,,,"Tyler Clippard","5640",461325
"Matt Chico",,3,6,,5.589846082265531,19,18,,,,85.33329772949219,,99,58,53,13,42,,,51,5.37890849425551,4.42968934821042,1.2142857142857142,1.3710943220651302,,,,,1.6523444394118234,,0.6758957654723127,,,,-0.061675219830271466,,,,,,,,,190.16640319824222,2.228513467287676,233.66648864746094,2.7382803063370074,,,,,,,,,,,,,,,,,,,"Matt Chico","6068",453889
"Dirk Hayhurst",,4,5,,5.0427994605871875,48,5,,,,85.66670227050781,,98,52,48,11,31,,,63,6.618674292020684,3.256807984962559,2.032258064516129,1.1556415430512306,,,,,1.5058359500364518,,0.6778169014084507,,,,-0.06191619022408812,,,,,,,,,276.8335968017579,3.231519242185916,318.33351135253906,3.7159538410541884,,,,,,,,,,,,,,,,,,,"Dirk Hayhurst","6010",460602
"Sean Gallagher",,6,5,,3.9767441860465116,24,16,,,,86,,83,41,38,7,36,,,70,7.325581395348837,3.7674418604651163,1.9444444444444444,0.7325581395348837,,,,,1.3837209302325582,,0.7142857142857143,,,,-0.062157083419151604,,,,,,,,,366.49999999999994,4.261627906976743,371,4.313953488372093,,,,,,,,,,,,,,,,,,,"Sean Gallagher","8261",451595
"Fernando Abad",,4,6,,5.023255813953488,47,2,,,,86,,97,52,48,13,21,,,66,6.906976744186046,2.197674418604651,3.142857142857143,1.3604651162790697,,,,,1.372093023255814,,0.6613226452905812,,,,-0.062157083419151604,,,,,,,,,293.29999999999995,3.4104651162790693,330,3.8372093023255816,,,,,,,,,,,,,,,,,,,"Fernando Abad","4994",472551
"John Halama",,5,7,,5.525098803645639,15,13,,,,86.33329772949219,,102,58,53,12,35,,,42,4.378380184021072,3.6486501533508933,1.2,1.2509657668631635,,,,,1.5868732412986426,,0.6572379367720466,,,,-0.06239797661421509,,,,,,,,,205.0664031982422,2.375287503099627,254.66648864746094,2.9498061043075934,,,,,,,,,,,,,,,,,,,"John Halama","1080",134280
"Kyle Drabek",,4,5,,5.212357361929848,16,15,,,,86.33329772949219,,93,55,50,11,42,,,63,6.567570276031608,4.378380184021072,1.5,1.1467186196245664,,,,,1.5637072085789543,,0.6688963210702341,,,,-0.06239797661421509,,,,,,,,,261.7664031982422,3.032044530702788,288.66648864746094,3.3436286605422927,,,,,,,,,,,,,,,,,,,"Kyle Drabek","4359",475138
"Jon Meloan",,3,4,,5.316604509168444,47,7,,,,86.33329772949219,,91,56,51,11,48,,,63,6.567570276031608,5.003863067452654,1.3125,1.1467186196245664,,,,,1.6100392740183307,,0.6715210355987056,,,,-0.06239797661421509,,,,,,,,,248.9664031982422,2.8837819212967832,270.66648864746094,3.135134366065099,,,,,,,,,,,,,,,,,,,"Jon Meloan","3355",459974
"Tyler Lumsden",,3,8,,6.776064570508802,29,13,,,,86.33329772949219,,112,71,65,12,53,,,37,3.8571444478280874,5.525098803645639,0.6981132075471698,1.2509657668631635,,,,,1.9111976993742774,,0.6342780026990554,,,,-0.06239797661421509,,,,,,,,,115.0664031982422,1.3328160307136576,190.66648864746094,2.2084930572775705,,,,,,,,,,,,,,,,,,,"Tyler Lumsden","sa253556",460274
"Henry Villar",,3,4,,4.586874478498266,45,3,,,,86.33329772949219,,92,48,44,11,31,,,73,7.6100417484175775,3.2316615643965054,2.3548387096774195,1.1467186196245664,,,,,1.424711012260825,,0.6970260223048328,,,,-0.06239797661421509,,,,,,,,,317.3664031982421,3.676060240310119,341.66648864746094,3.9575285276140306,,,,,,,,,,,,,,,,,,,"Henry Villar","5360",492821
"Jairo Asencio",,5,6,,4.880767225683912,66,0,,,,86.66670227050781,,94,51,47,9,42,,,69,7.1653816717487215,4.361536669760091,1.6428571428571428,0.9346150006628767,,,,,1.5692301245697684,,0.6888168557536466,,,,-0.06263894700803174,,,,,,,,,298.2335968017578,3.441155472500827,328.33351135253906,3.7884620361777523,,,,,,,,,,,,,,,,,,,"Jairo Asencio","3332",446003
"Brian Bass",,3,5,,5.7115361151620245,55,0,,,,86.66670227050781,,103,60,55,13,41,,,53,5.503843892792497,4.2576905585753275,1.2926829268292683,1.349999445401933,,,,,1.6615377789562253,,0.6677265500794912,,,,-0.06263894700803174,,,,,,,,,196.63359680175785,2.268848261792824,247.33351135253906,2.8538470355148755,,,,,,,,,,,,,,,,,,,"Brian Bass","2219",430654
"Carlos Monasterios",,4,8,,5.874048196244415,30,11,,,,87.33329772949219,,99,62,57,16,42,,,54,5.56488776486313,4.32824603933799,1.2857142857142858,1.6488556340335199,,,,,1.6145044749911548,,0.6661045531197303,,,,-0.06312073339815871,,,,,,,,,174.06640319824214,1.993127566731749,210.66648864746094,2.41221268547517,,,,,,,,,,,,,,,,,,,"Carlos Monasterios","2506",467856
"P.J. Walters",,4,6,,5.255727333481844,20,15,,,,87.33329772949219,,97,56,51,13,37,,,64,6.5954225361340795,3.8129786537025145,1.7297297297297298,1.3396952026522349,,,,,1.5343517705589698,,0.6735751295336788,,,,-0.06312073339815871,,,,,,,,,251.1664031982422,2.87595235412053,284.66648864746094,3.25954127518684,,,,,,,,,,,,,,,,,,,"P.J. Walters","9557",502208
"Robinson Tejeda",,4,6,,5.030416207960386,37,11,,,,87.66670227050781,,77,53,49,9,55,,,84,8.623570642217803,5.646385539547371,1.5272727272727273,0.9239539973804789,,,,,1.5057028105459656,,0.6616415410385259,,,,-0.06336170379197537,,,,,,,,,340.8335968017577,3.887834126006796,324.33351135253906,3.69962029998303,,,,,,,,,,,,,,,,,,,"Robinson Tejeda","2575",434565
"Brad Mills",,5,7,,5.338400873753878,18,17,,,,87.66670227050781,,96,57,52,11,47,,,67,6.878324202721343,4.82509309743139,1.425531914893617,1.1292771079094743,,,,,1.6311780447581294,,0.6739811912225706,,,,-0.06336170379197537,,,,,,,,,256.8335968017578,2.9296596102048182,288.33351135253906,3.288974078925039,,,,,,,,,,,,,,,,,,,"Brad Mills","4420",502166
"Christian Friedrich",,4,5,,4.909090909090909,19,19,,,,88,,91,52,48,11,43,,,70,7.159090909090909,4.3977272727272725,1.627906976744186,1.125,,,,,1.5227272727272727,,0.6913996627318719,,,,-0.06360259698703885,,,,,,,,,290.30000000000007,3.298863636363637,308,3.5,,,,,,,,,,,,,,,,,,,"Christian Friedrich","7942",543184
"Chris Sampson",,4,5,,4.806818181818182,46,7,,,,88,,100,51,47,9,26,,,48,4.909090909090909,2.659090909090909,1.8461538461538463,0.9204545454545454,,,,,1.4318181818181819,,0.6613756613756614,,,,-0.06360259698703885,,,,,,,,,298.5,3.3920454545454546,341,3.875,,,,,,,,,,,,,,,,,,,"Chris Sampson","2651",448200
"Edgar Gonzalez",,3,5,,5.420454545454546,29,10,,,,88,,102,58,53,11,35,,,51,5.215909090909091,3.5795454545454546,1.457142857142857,1.125,,,,,1.5568181818181819,,0.649671052631579,,,,-0.06360259698703885,,,,,,,,,247.7000000000001,2.8147727272727283,294,3.340909090909091,,,,,,,,,,,,,,,,,,,"Edgar Gonzalez","1727",429440
"Brian Lawrence",,5,7,,5.5227272727272725,16,15,,,,88,,111,59,54,11,25,,,47,4.806818181818182,2.5568181818181817,1.88,1.125,,,,,1.5454545454545454,,0.6384742951907131,,,,-0.06360259698703885,,,,,,,,,246.30000000000007,2.798863636363637,316,3.590909090909091,,,,,,,,,,,,,,,,,,,"Brian Lawrence","1045",400147
"Donnie Veal",,3,7,,6.238636363636363,31,18,,,,88,,100,67,61,13,69,,,69,7.056818181818182,7.056818181818182,1,1.3295454545454546,,,,,1.9204545454545454,,0.676392572944297,,,,-0.06360259698703885,,,,,,,,,162.30000000000007,1.8443181818181826,202,2.2954545454545454,,,,,,,,,,,,,,,,,,,"Donnie Veal","4741",453264
"Michael O'Connor",,3,8,,6.034090909090909,21,17,,,,88,,108,64,59,17,29,,,43,4.3977272727272725,2.965909090909091,1.4827586206896552,1.7386363636363635,,,,,1.5568181818181819,,0.6448763250883393,,,,-0.06360259698703885,,,,,,,,,160.3,1.8215909090909093,218,2.477272727272727,,,,,,,,,,,,,,,,,,,"Michael O'Connor","6457",456585
"Josh Rainwater",,5,7,,5.807549510615889,35,12,,,,88.33329772949219,,105,62,57,10,54,,,44,4.483020674861388,5.501889010057158,0.8148148148148148,1.0188683351957701,,,,,1.800000725512527,,0.6689655172413793,,,,-0.06384349018210234,,,,,,,,,183.66640319824216,2.0792431384220893,237.66648864746094,2.6905651068895877,,,,,,,,,,,,,,,,,,,"Josh Rainwater","sa244005",458894
"Martín Pérez",,5,6,,5.764044943820225,24,18,,,,89,,102,62,57,12,56,,,52,5.258426966292135,5.662921348314606,0.9285714285714286,1.2134831460674158,,,,,1.7752808988764044,,0.6798866855524079,,,,-0.06432535377098247,,,,,,,,,181.8,2.0426966292134834,225,2.5280898876404496,,,,,,,,,,,,,,,,,,,"Martin Perez","6902",527048
"Mike Gosling",,4,7,,5.561797752808989,48,5,,,,89,,104,60,55,12,42,,,63,6.370786516853933,4.247191011235955,1.5,1.2134831460674158,,,,,1.6404494382022472,,0.6656346749226006,,,,-0.06432535377098247,,,,,,,,,240.59999999999997,2.7033707865168535,289,3.247191011235955,,,,,,,,,,,,,,,,,,,"Mike Gosling","2204",428420
"Jeremy Bonderman",,5,6,,5.11895707522824,21,13,,,,89.66670227050781,,99,56,51,13,35,,,61,6.122674148802404,3.5130097575095762,1.7428571428571429,1.304832195646414,,,,,1.494423198432645,,0.6735751295336788,,,,-0.06480721735986261,,,,,,,,,263.23359680175787,2.935689504980689,296.33351135253906,3.304833386852522,,,,,,,,,,,,,,,,,,,"Jeremy Bonderman","1667",425827
"Reid Santos",,3,6,,5.9,35,11,,,,90,,109,64,59,15,38,,,52,5.2,3.8,1.368421052631579,1.5,,,,,1.6333333333333333,,0.6587301587301587,,,,-0.0650481105549261,,,,,,,,,188.09999999999997,2.0899999999999994,245,2.7222222222222223,,,,,,,,,,,,,,,,,,,"Reid Santos","sa202931",445961
"Robert Rohrbaugh",,5,7,,5.180813850076088,17,17,,,,90.33329772949219,,101,57,52,13,32,,,50,4.981551778919316,3.188193138508362,1.5625,1.295203462519022,,,,,1.4723253035472645,,0.662020905923345,,,,-0.06528900374998958,,,,,,,,,249.96640319824223,2.7671568456050366,286.66648864746094,3.1734310143962507,,,,,,,,,,,,,,,,,,,"Robert Rohrbaugh","sa291514",460102
"Kelvim Escobar",,6,5,,3.8856103875570662,14,14,,,,90.33329772949219,,89,42,39,8,31,,,73,7.273065597222201,3.0885621029299757,2.3548387096774195,0.7970482846270905,,,,,1.3284138077118175,,0.7169117647058824,,,,-0.06528900374998958,,,,,,,,,391.6664031982423,4.335792150211408,400.66648864746094,4.435424131722478,,,,,,,,,,,,,,,,,,,"Kelvim Escobar","1298",113898
"Jeff Lyman",,5,7,,5.161762678912738,38,10,,,,90.66670227050781,,94,57,52,9,60,,,69,6.849262016249594,5.955880014130082,1.15,0.8933820021195122,,,,,1.6985287447704307,,0.6859971711456859,,,,-0.06552997414380624,,,,,,,,,273.83359680175784,3.0202223081276753,294.33351135253906,3.246324218061698,,,,,,,,,,,,,,,,,,,"Jeff Lyman","sa290183",476686
"Jonathan Albaladejo",,7,6,,5.06249801201057,74,1,,,,90.66670227050781,,100,56,51,13,36,,,62,6.154409347934418,3.573528008478049,1.7222222222222223,1.2904406697281845,,,,,1.4999994109660948,,0.6791171477079796,,,,-0.06552997414380624,,,,,,,,,267.0335968017579,2.945222337579371,300.33351135253906,3.3125006626631435,,,,,,,,,,,,,,,,,,,"Jonathan Albaladejo","3521",452293
"Ronald Uviedo",,3,5,,5.658086013423578,31,11,,,,90.66670227050781,,103,62,57,17,35,,,59,5.856615347227914,3.474263341575881,1.6857142857142857,1.6874993373368565,,,,,1.5220582258332431,,0.6654991243432574,,,,-0.06552997414380624,,,,,,,,,207.03359680175782,2.283457891564917,245.33351135253906,2.705883253816561,,,,,,,,,,,,,,,,,,,"Ronald Uviedo","sa386157",468476
"Devern Hansack",,5,6,,5.55882134652141,19,16,,,,90.66670227050781,,103,61,56,14,31,,,53,5.261027345814906,3.077204673967209,1.7096774193548387,1.3897053366303525,,,,,1.4779405960989462,,0.6381118881118881,,,,-0.06552997414380624,,,,,,,,,243.9335968017578,2.6904430258638055,284.33351135253906,3.136030143725956,,,,,,,,,,,,,,,,,,,"Devern Hansack","4939",468962
"Dwayne Pollok",,4,5,,4.665439344401897,41,7,,,,90.66670227050781,,99,51,47,12,24,,,47,4.665439344401897,2.3823520056520326,1.9583333333333333,1.1911760028260163,,,,,1.3566171143296297,,0.6779661016949152,,,,-0.06552997414380624,,,,,,,,,287.9335968017578,3.1757369529410715,319.33351135253906,3.5220594039010535,,,,,,,,,,,,,,,,,,,"Dwayne Pollok","sa226030",455666
"Anthony Lerew",,3,8,,6.253674014836586,19,18,,,,90.66670227050781,,113,69,63,14,49,,,44,4.3676453436953935,4.863968678206233,0.8979591836734694,1.3897053366303525,,,,,1.7867640042390245,,0.6530898876404494,,,,-0.06552997414380624,,,,,,,,,145.9335968017578,1.6095610973735313,212.33351135253906,2.3419128085086114,,,,,,,,,,,,,,,,,,,"Anthony Lerew","3440",434679
"Justin Souza",,5,8,,5.34065934065934,34,14,,,,91,,104,59,54,12,39,,,54,5.34065934065934,3.857142857142857,1.3846153846153846,1.1868131868131868,,,,,1.5714285714285714,,0.6656101426307448,,,,-0.06577086733886972,,,,,,,,,246.39999999999992,2.707692307692307,290,3.1868131868131866,,,,,,,,,,,,,,,,,,,"Justin Souza","sa327061",502075
"Jordan Walden",,4,7,,5.813870879519729,19,19,,,,91.33329772949219,,103,64,59,11,59,,,56,5.518250326323811,5.813870879519729,0.9491525423728814,1.0839420283850343,,,,,1.7737233191755104,,0.6684856753069577,,,,-0.0660117605339332,,,,,,,,,207.7664031982422,2.274815520332985,248.66648864746094,2.7226268494536656,,,,,,,,,,,,,,,,,,,"Jordan Walden","3271",477229
"James Parr",,4,5,,5.105452562468487,22,16,,,,91.66670227050781,,102,57,52,13,34,,,62,6.087270362943197,3.338180521614011,1.8235294117647058,1.2763631406171219,,,,,1.4836357873840047,,0.6706281833616299,,,,-0.06625273092774986,,,,,,,,,275.23359680175787,3.0025471625404982,311.33351135253906,3.396364259224642,,,,,,,,,,,,,,,,,,,"James Parr","7734",444970
"Scott Elbert",,5,4,,3.9130434782608696,37,12,,,,92,,79,44,40,10,46,,,94,9.195652173913043,4.5,2.0434782608695654,0.9782608695652174,,,,,1.358695652173913,,0.7297297297297297,,,,-0.06649362412281334,,,,,,,,,402.4000000000001,4.373913043478262,380,4.130434782608695,,,,,,,,,,,,,,,,,,,"Scott Elbert","7489",455092
"Jake Woods",,3,5,,5.771739130434782,42,8,,,,92,,108,64,59,15,41,,,56,5.478260869565218,4.010869565217392,1.3658536585365855,1.4673913043478262,,,,,1.6195652173913044,,0.6640625,,,,-0.06649362412281334,,,,,,,,,204.50000000000006,2.2228260869565224,254,2.760869565217391,,,,,,,,,,,,,,,,,,,"Jake Woods","2196",430646
"Matt Wright",,3,7,,5.869565217391305,19,16,,,,92,,109,66,60,16,35,,,46,4.5,3.4239130434782608,1.3142857142857143,1.565217391304348,,,,,1.565217391304348,,0.6414473684210527,,,,-0.06649362412281334,,,,,,,,,187.60000000000002,2.039130434782609,239,2.597826086956522,,,,,,,,,,,,,,,,,,,"Matt Wright","sa199851",444418
"Eric Milton",,5,5,,4.5,16,16,,,,92,,95,50,46,14,25,,,63,6.163043478260869,2.4456521739130435,2.52,1.3695652173913044,,,,,1.3043478260869565,,0.697211155378486,,,,-0.06649362412281334,,,,,,,,,312.6,3.3978260869565218,329,3.5760869565217392,,,,,,,,,,,,,,,,,,,"Eric Milton","743",132980
"Horacio Ramirez",,4,7,,5.458485859311156,32,14,,,,92.33329772949219,,109,61,56,12,33,,,41,3.9963914327099537,3.2166077385226455,1.2424242424242424,1.169675541280962,,,,,1.5379067302027465,,0.646964856230032,,,,-0.06673451731787683,,,,,,,,,235.26640319824213,2.5480125695011937,288.66648864746094,3.1263530681332736,,,,,,,,,,,,,,,,,,,"Horacio Ramirez","110",400141
"Jordan Smith",,4,8,,4.8736480886706754,17,17,,,,92.33329772949219,,105,55,50,11,30,,,47,4.581229203350435,2.924188853202405,1.5666666666666667,1.0722025795075485,,,,,1.4620944266012026,,0.6688963210702341,,,,-0.06673451731787683,,,,,,,,,278.96640319824223,3.021297950556547,322.66648864746094,3.4945842570550583,,,,,,,,,,,,,,,,,,,"Jordan Smith","9515",502136
"Zack Segovia",,3,9,,6.410069479606883,38,13,,,,92.66670227050781,,123,72,66,14,45,,,49,4.758990977283898,4.370501917913784,1.0888888888888888,1.3597117077953995,,,,,1.8129489437271993,,0.6469002695417789,,,,-0.06697548771169348,,,,,,,,,156.73359680175776,1.6913690998113777,244.33351135253906,2.6366915554984725,,,,,,,,,,,,,,,,,,,"Zack Segovia","8742",434564
"Felipe Paulino",,4,8,,5.709677419354839,21,18,,,,93,,109,64,59,14,47,,,78,7.548387096774194,4.548387096774194,1.6595744680851063,1.3548387096774193,,,,,1.6774193548387097,,0.6744868035190615,,,,-0.06721638090675697,,,,,,,,,247.59999999999997,2.6623655913978492,298,3.204301075268817,,,,,,,,,,,,,,,,,,,"Felipe Paulino","3777",462956
"Chris Carpenter",,6,4,,3.4714298956739844,15,15,,,,93.33329772949219,,90,39,36,7,24,,,66,6.364288142068972,2.3142865971159896,2.75,0.6750002574921636,,,,,1.2214290373667722,,0.7197696737044146,,,,-0.06745727410182045,,,,,,,,,430.56640319824214,4.613213222639495,435.66648864746094,4.66785701615465,,,,,,,,,,,,,,,,,,,"Chris Carpenter","1292",112020
"Jason Johnson",,5,7,,5.689287884576808,20,15,,,,93.33329772949219,,110,64,59,15,34,,,46,4.435715977805647,3.278572679247652,1.3529411764705883,1.4464291231974935,,,,,1.5428577314106597,,0.6504065040650406,,,,-0.06745727410182045,,,,,,,,,210.16640319824216,2.251783750397069,261.66648864746094,2.8035705907001023,,,,,,,,,,,,,,,,,,,"Jason Johnson","147",116595
"Nic Ungs",,5,7,,5.014287627084644,20,17,,,,93.33329772949219,,102,57,52,13,36,,,56,5.400002059937309,3.4714298956739844,1.5555555555555556,1.253571906771161,,,,,1.4785719926018823,,0.676126878130217,,,,-0.06745727410182045,,,,,,,,,269.5664031982422,2.8882125646039665,301.66648864746094,3.232142182758619,,,,,,,,,,,,,,,,,,,"Nic Ungs","sa200955",461902
"Rich Hill",,5,6,,4.917859018871478,20,20,,,,93.33329772949219,,92,56,51,11,54,,,76,7.328574224200634,5.207144843510977,1.4074074074074074,1.0607146903448286,,,,,1.5642863110135856,,0.6891271056661562,,,,-0.06745727410182045,,,,,,,,,306.16640319824205,3.2803555713375077,313.66648864746094,3.360713660376174,,,,,,,,,,,,,,,,,,,"Rich Hill","4806",448179
"Brad Salmon",,4,7,,5.785716492789974,45,9,,,,93.33329772949219,,106,66,60,12,57,,,60,5.785716492789974,5.4964306681504755,1.0526315789473684,1.1571432985579948,,,,,1.7464292376384551,,0.6634746922024625,,,,-0.06745727410182045,,,,,,,,,216.46640319824212,2.319283776146285,259.66648864746094,2.7821420110971764,,,,,,,,,,,,,,,,,,,"Brad Salmon","2625",445104
"Phil Hughes",,7,5,,4.323841772825172,40,12,,,,93.66670227050781,,93,49,45,11,33,,,84,8.071171309273653,3.1708173000717923,2.5454545454545454,1.0569391000239308,,,,,1.3451952182122755,,0.6962025316455697,,,,-0.0676982444956371,,,,,,,,,385.0335968017577,4.1106774068952205,394.33351135253906,4.2099647131134255,,,,,,,,,,,,,,,,,,,"Phil Hughes","7450",461833
"T.J. Beam",,4,5,,4.9787234042553195,45,6,,,,94,,104,57,52,13,31,,,63,6.031914893617022,2.9680851063829787,2.032258064516129,1.2446808510638299,,,,,1.4361702127659575,,0.6678082191780822,,,,-0.06793913769070059,,,,,,,,,298.3,3.173404255319149,334,3.5531914893617023,,,,,,,,,,,,,,,,,,,"T.J. Beam","6101",446884
"Burke Badenhop",,6,6,,4.5,30,12,,,,94,,103,51,47,8,34,,,59,5.648936170212766,3.25531914893617,1.7352941176470589,0.7659574468085106,,,,,1.4574468085106382,,0.6836248012718601,,,,-0.06793913769070059,,,,,,,,,345.40000000000003,3.6744680851063833,382,4.0638297872340425,,,,,,,,,,,,,,,,,,,"Burke Badenhop","9736",488674
"Cesar Carrillo",,3,8,,5.840425531914893,19,19,,,,94,,110,67,61,13,50,,,44,4.212765957446808,4.787234042553192,0.88,1.2446808510638299,,,,,1.702127659574468,,0.6558533145275035,,,,-0.06793913769070059,,,,,,,,,187.70000000000005,1.9968085106382985,239,2.5425531914893615,,,,,,,,,,,,,,,,,,,"Cesar Carrillo","4697",460044
